"id","production_country"
"tm1077201","'BE'"
"tm1077201","'FR'"
"tm1203307","'NL'"
"tm945448","'FR'"
"ts296129","'ES'"
"ts331681","'US'"
"tm1176905","'EG'"
"ts320872","'DE'"
"tm1106806","'GB'"
"tm1106806","'US'"
"ts328317","'IT'"
"ts296179","'MX'"
"ts275448","'KR'"
"ts269286","'ES'"
"ts306322","'SE'"
"tm1119136","'TH'"
"ts104362","'US'"
"tm1043290","'ES'"
"ts345976","'US'"
"tm810494","'KR'"
"tm1029256","'BE'"
"tm1029256","'NL'"
"ts283610","'IN'"
"tm1144693","'CO'"
"tm1000619","'IN'"
"ts309676","'US'"
"ts280693","'US'"
"ts285469","'US'"
"tm675820","'GB'"
"ts354329","'US'"
"ts287802","'ZA'"
"ts257315","'US'"
"ts299321","'US'"
"tm1185506","'PL'"
"tm1083068","'PL'"
"tm879685","'ES'"
"tm466544","'IN'"
"ts315551","'ES'"
"ts317144","'US'"
"ts325756","'SG'"
"ts260502","'PT'"
"ts320557","'ES'"
"ts296081","'FR'"
"tm448707","'IN'"
"ts296069","'ES'"
"tm1111717","'US'"
"tm1111920","'DE'"
"ts287149","'US'"
"tm950444","'US'"
"tm950444","'IN'"
"ts239188","'AT'"
"ts239188","'DE'"
"ts297685","'TH'"
"ts308002","'MX'"
"tm1092892","'CN'"
"tm1092892","'US'"
"ts271517","'US'"
"ts257271","'ES'"
"tm1108010","'FR'"
"ts296059","'ES'"
"ts306068","'IT'"
"ts346007","'US'"
"tm1098514","'TW'"
"tm1108621","'IT'"
"ts317526","'US'"
"ts216407","'US'"
"ts306510","'KR'"
"tm1127479","'IN'"
"tm433048","'US'"
"ts321254","'IN'"
"ts270798","'KR'"
"tm972519","'IT'"
"tm1003725","'GB'"
"tm1003725","'US'"
"ts284862","'GB'"
"tm1036270","'ZA'"
"ts302056","'US'"
"ts287838","'KR'"
"ts273318","'US'"
"ts318024","'US'"
"tm876608","'ES'"
"tm1000797","'JP'"
"ts331449","'BR'"
"tm858287","'IN'"
"tm990835","'IN'"
"ts283639","'IN'"
"ts296091","'ES'"
"ts271720","'JP'"
"ts289364","'US'"
"tm993435","'NZ'"
"tm1191860","'US'"
"tm1064532","'TH'"
"tm1047190","'US'"
"tm1047190","'GB'"
"ts292446","'IN'"
"ts315549","'ES'"
"ts288997","'US'"
"tm1030495","'ES'"
"ts282133","'FR'"
"ts289261","'US'"
"tm1002869","'GB'"
"tm1002869","'IT'"
"ts287045","'TR'"
"tm1001267","'RU'"
"tm1001267","'US'"
"ts258321","'US'"
"ts342479","'CA'"
"ts300274","'US'"
"ts271726","'US'"
"tm1218702","'TR'"
"tm1041543","'US'"
"ts257817","'IN'"
"ts310628","'AU'"
"tm1142517","'US'"
"ts300456","'US'"
"tm1146393","'AR'"
"ts302714","'AR'"
"tm1065041","'JP'"
"ts288545","'US'"
"ts299485","'ES'"
"ts299485","'US'"
"tm1132325","'IN'"
"ts301609","'BR'"
"tm1038355","'FR'"
"tm890013","'BR'"
"tm1182144","'ES'"
"tm1102226","'IT'"
"tm1000037","'CZ'"
"tm1000037","'DE'"
"ts297065","'US'"
"tm1084481","'US'"
"ts285724","'LB'"
"ts288065","'US'"
"tm963182","'US'"
"tm1114205","'NG'"
"ts272515","'FR'"
"ts343404","'IN'"
"tm1073802","'IN'"
"tm1129394","'US'"
"tm949382","'IN'"
"tm1129217","'MX'"
"tm1000599","'BR'"
"ts257345","'TR'"
"tm1188819","'DE'"
"tm1049155","'FI'"
"ts291150","'BE'"
"ts320183","'KR'"
"ts315144","'US'"
"ts309235","'FR'"
"ts90023","'JO'"
"ts346034","'US'"
"ts346034","'NG'"
"tm1002408","'DE'"
"ts226392","'PL'"
"tm1187638","'US'"
"ts287941","'KR'"
"tm1001108","'US'"
"ts320407","'JP'"
"ts288540","'IN'"
"tm475430","'CN'"
"tm1125844","'TH'"
"tm1130995","'US'"
"ts356275","'US'"
"tm980657","'TW'"
"tm980657","'CN'"
"ts311887","'KR'"
"ts273461","'CN'"
"ts235563","'MX'"
"tm993790","'MX'"
"tm993790","'US'"
"ts288472","'KR'"
"tm919869","'FR'"
"tm919869","'DE'"
"tm1022912","'IN'"
"ts292662","'US'"
"ts330012","'IN'"
"ts282155","'IT'"
"ts188861","'US'"
"tm454879","'RU'"
"ts279953","'KR'"
"tm421437","'NL'"
"tm1025318","'IN'"
"ts316965","'US'"
"ts270807","'KR'"
"ts302058","'MX'"
"tm1022893","'NZ'"
"tm1022893","'HK'"
"ts321437","'JP'"
"tm1080406","'US'"
"tm1001095","'IN'"
"ts345779","'US'"
"ts282214","'TH'"
"ts329711","'MA'"
"ts329711","'SA'"
"ts329711","'TN'"
"ts329711","'EG'"
"ts329711","'LB'"
"ts14520","'US'"
"tm985550","'ES'"
"tm992279","'BR'"
"ts326029","'CO'"
"tm998033","'IN'"
"tm1178876","'NO'"
"tm1115800","'US'"
"ts330132","'ES'"
"tm975741","'CN'"
"tm975741","'GB'"
"tm1120937","'US'"
"tm859256","'IN'"
"ts297763","'US'"
"ts61384","'US'"
"ts321084","'IT'"
"tm989672","'US'"
"tm1024062","'IN'"
"ts297031","'US'"
"tm1198504","'JP'"
"tm1143258","'IN'"
"ts272092","'US'"
"tm1077013","'GB'"
"tm1031186","'ES'"
"ts287741","'US'"
"ts288832","'US'"
"tm1082359","'GB'"
"tm1040688","'AF'"
"tm985712","'US'"
"ts301964","'US'"
"tm1027712","'AU'"
"tm1102151","'JP'"
"tm1065788","'TR'"
"ts296201","'BR'"
"ts297058","'CO'"
"tm1162608","'MX'"
"tm979182","'SE'"
"ts282840","'US'"
"ts268220","'DE'"
"ts268103","'KR'"
"ts352881","'IT'"
"tm1070032","'DE'"
"ts328617","'BR'"
"tm1152224","'TR'"
"ts72196","'US'"
"ts307981","'US'"
"tm1074621","'US'"
"ts188367","'IN'"
"tm990983","'TR'"
"tm1094069","'FR'"
"tm1037704","'US'"
"tm902870","'US'"
"tm1165118","'TR'"
"tm948681","'ES'"
"ts331654","'MX'"
"ts283614","'MX'"
"tm960430","'JP'"
"tm954297","'BR'"
"ts319460","'GB'"
"tm997608","'ES'"
"ts287853","'BE'"
"ts287853","'LU'"
"tm950360","'CN'"
"ts288064","'MX'"
"ts305890","'MX'"
"ts304690","'TH'"
"tm1107912","'TW'"
"tm813372","'IN'"
"tm1001619","'TW'"
"tm1025493","'IN'"
"tm1087383","'SE'"
"tm1147890","'IT'"
"tm983722","'PL'"
"tm886188","'IT'"
"tm1101878","'US'"
"tm1183542","'IN'"
"ts229537","'US'"
"tm960145","'FR'"
"ts267062","'ZA'"
"ts254956","'KR'"
"tm810657","'IN'"
"tm876083","'ES'"
"ts305732","'US'"
"ts313902","'DE'"
"tm1102856","'DE'"
"ts302653","'TW'"
"tm462311","'BE'"
"tm462311","'DE'"
"tm855340","'IN'"
"ts326955","'IN'"
"tm1000185","'PL'"
"tm1030283","'US'"
"tm1040337","'IT'"
"tm979688","'JP'"
"tm1033803","'IN'"
"ts302570","'BR'"
"tm1038096","'BR'"
"ts285854","'LB'"
"ts343426","'ZA'"
"ts343426","'US'"
"tm1031448","'US'"
"tm1039168","'IN'"
"tm1164320","'US'"
"tm904862","'NL'"
"tm926580","'JP'"
"tm1017664","'IT'"
"tm977620","'JP'"
"tm1118822","'US'"
"tm1185568","'CO'"
"ts310331","'US'"
"tm1110205","'MX'"
"tm1119455","'US'"
"ts293346","'US'"
"tm1172947","'IN'"
"ts285422","'EG'"
"tm942277","'US'"
"tm942277","'IL'"
"tm856634","'GB'"
"tm856634","'IN'"
"ts304709","'US'"
"tm1031499","'BR'"
"tm1143058","'PL'"
"tm1152323","'US'"
"tm963023","'IN'"
"tm1166429","'BR'"
"tm1068692","'BR'"
"tm983466","'US'"
"tm1003376","'BR'"
"tm872496","'PL'"
"tm1027297","'HK'"
"tm1000296","'CN'"
"tm861018","'KR'"
"tm1037519","'CA'"
"tm1063034","'US'"
"ts272669","'US'"
"tm859005","'AR'"
"tm1147172","'US'"
"tm1028026","'IN'"
"tm1106551","'FR'"
"ts273275","'US'"
"tm867681","'IN'"
"tm1173806","'IN'"
"ts286218","'CN'"
"tm960924","'IN'"
"tm1127511","'PH'"
"ts289757","'IN'"
"tm1204317","'TR'"
"tm1040832","'PH'"
"tm1037687","'SE'"
"tm981676","'BR'"
"tm1165244","'PL'"
"tm1111595","'US'"
"tm1089593","'NG'"
"tm1150800","'CA'"
"tm1150800","'ZA'"
"tm989502","'KR'"
"tm1088320","'GB'"
"tm1038857","'GB'"
"tm1038857","'US'"
"tm1011188","'NL'"
"tm1023388","'FR'"
"tm1049290","'PL'"
"tm1159301","'US'"
"ts273245","'US'"
"tm1049083","'PH'"
"tm1030241","'IN'"
"tm1073555","'IN'"
"tm1044137","'US'"
"tm1116525","'BR'"
"tm1019865","'IN'"
"tm990740","'US'"
"tm1041329","'EG'"
"tm1013111","'ES'"
"tm1027639","'IN'"
"ts314962","'IT'"
"ts357345","'US'"
"tm869475","'IN'"
"tm1179579","'TR'"
"tm1040733","'US'"
"tm1080114","'US'"
"tm983730","'US'"
"tm1067260","'IN'"
"tm1082515","'US'"
"ts297132","'TW'"
"ts330422","'US'"
"tm1142245","'IN'"
"tm1109843","'IN'"
"ts296581","'US'"
"ts322267","'BR'"
"tm1092075","'NL'"
"tm1092309","'JP'"
"tm886193","'IN'"
"ts272422","'US'"
"tm1124066","'MX'"
"tm1171107","'GB'"
"tm1171107","'US'"
"tm1104252","'US'"
"ts308053","'US'"
"tm1038364","'TH'"
"tm1022280","'IN'"
"ts316882","'MX'"
"tm998238","'EG'"
"tm1064988","'HK'"
"tm1119172","'AU'"
"tm1119172","'US'"
"tm1095880","'US'"
"tm1118234","'FR'"
"ts286386","'US'"
"tm1036542","'HU'"
"tm1036542","'CA'"
"ts319303","'JP'"
"tm1119015","'JP'"
"tm998678","'IN'"
"tm1106900","'ID'"
"ts285470","'US'"
"tm1024535","'VN'"
"tm958688","'TR'"
"tm1039571","'US'"
"tm1054462","'PL'"
"tm1043655","'NG'"
"tm1161223","'IE'"
"tm1161223","'GB'"
"ts282876","'ES'"
"ts288544","'JP'"
"tm1111616","'PL'"
"tm1091284","'IN'"
"tm1172600","'ES'"
"ts322506","'US'"
"tm1068632","'PL'"
"ts285874","'ES'"
"tm1045603","'MX'"
"tm1179176","'IT'"
"tm1032950","'CA'"
"tm1033369","'ID'"
"ts307816","'KR'"
"tm1114350","'ID'"
"tm996996","'FR'"
"tm996010","'IT'"
"tm1141663","'TR'"
"tm1120212","'EG'"
"tm997617","'PH'"
"tm1036797","'IN'"
"tm1027177","'IN'"
"tm1029279","'US'"
"ts289982","'TH'"
"tm988879","'FR'"
"ts297061","'SA'"
"tm1033635","'US'"
"tm1115392","'IN'"
"ts317709","'PL'"
"tm1076198","'IT'"
"ts269300","'KR'"
"tm1064193","'MX'"
"ts283284","'IN'"
"tm1120636","'US'"
"tm1029314","'TR'"
"tm1130275","'US'"
"tm1150727","'IN'"
"tm1111559","'MX'"
"tm1015884","'ZA'"
"tm1146635","'JP'"
"tm1121098","'PH'"
"tm1023438","'EG'"
"tm1119331","'FR'"
"ts274575","'US'"
"tm965758","'TR'"
"ts284885","'EG'"
"tm1120766","'FR'"
"tm1120766","'BE'"
"tm1091823","'IN'"
"ts341760","'AU'"
"tm1068777","'MX'"
"tm988801","'ID'"
"tm1160938","'JP'"
"tm998544","'PH'"
"tm1109080","'IN'"
"tm1004011","'IN'"
"tm1131895","'PH'"
"ts317423","'ES'"
"tm1098060","'NG'"
"tm1042277","'US'"
"tm1018592","'ID'"
"ts346656","'US'"
"tm863829","'ID'"
"ts297729","'ID'"
"tm1068720","'NG'"
"tm1106888","'TR'"
"tm1045883","'ZA'"
"tm1147041","'NG'"
"ts285471","'US'"
"ts325991","'ZA'"
"tm1045018","'NG'"
"tm1045018","'CA'"
"tm987730","'IN'"
"tm1019084","'CA'"
"tm1019084","'US'"
"tm1094060","'US'"
"ts287804","'CO'"
"tm1038025","'ZA'"
"tm986017","'TW'"
"tm988613","'IN'"
"tm1080697","'TZ'"
"tm1080697","'GB'"
"tm1046969","'LB'"
"tm1099320","'GB'"
"tm1099320","'US'"
"tm1040959","'US'"
"tm982470","'TR'"
"ts270616","'US'"
"tm1204412","'PE'"
"tm1049317","'CN'"
"tm1201341","'BR'"
"tm1110212","'ZA'"
"tm1122095","'NG'"
"tm994923","'MX'"
"tm1183575","'KR'"
"tm1026043","'KE'"
"tm1121084","'PH'"
"tm1082795","'CO'"
"tm1063339","'KR'"
"tm1037800","'AR'"
"tm918777","'ID'"
"tm1020293","'SA'"
"ts287729","'IN'"
"tm851599","'ID'"
"tm1110241","'IN'"
"tm993616","'SA'"
"tm831387","'KR'"
"tm878575","'ID'"
"ts287687","'IO'"
"tm1099969","'ZA'"
"ts319608","'BR'"
"tm846586","'ID'"
"ts288861","'TH'"
"ts273317","'IN'"
"tm996479","'GB'"
"tm996479","'IN'"
"ts307884","'NG'"
"tm1091956","'PH'"
"tm1091956","'FO'"
"tm985747","'TW'"
"tm959213","'PH'"
"tm1040816","'PH'"
"tm1053409","'ZA'"
"tm1165179","'MY'"
"tm985215","'PH'"
"tm1097142","'EG'"
"tm1074617","'US'"
"tm1014599","'NG'"
"tm1059008","'CO'"
"tm1035612","'US'"
